"subjectId" "activityID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-meanFreq()" "activityType"
3 2 0.260819873067797 -0.0324109410555932 -0.110064863437288 0.883533436101695 -0.382851153728814 -0.162943955254237 0.0426880986186441 0.0397249270484746 0.0208205538101695 0.0721980309322034 -0.139275405637288 0.0215603697 -0.115510569491525 -0.0400372510491525 -0.0498180874305085 -0.392004211474576 -0.0788094156644068 -0.504494528474576 -0.461249740508475 -0.100019162177966 -0.278895911347458 -0.478434306271186 -0.283772547471017 -0.677314534067797 -0.325151127440678 -0.453789820355932 -0.442664136271186 -0.378216681762712 -0.637293508305085 -0.431503361525424 -0.145536204410169 -0.339321487559322 -0.102013834094915 0.0238218745338983 0.0904944091525424 -0.177730591459322 0.0753843584661017 6
3 3 0.292423484693878 -0.0193554079328571 -0.116139842908163 0.939057787755102 -0.228829214285714 -0.102352758040816 0.0725689294489796 0.0109707769183673 -0.00202727978142857 -0.13157327645102 -0.0139358043959184 0.123826738353061 -0.0778701650285714 -0.0391567930959184 -0.0416193131122449 -0.0421706943244898 -0.00770048300204082 -0.404452414285714 -0.325863694730612 0.0529065241102041 -0.0566003044840816 -0.0906707125102041 -0.135938542632653 -0.529059450612245 -0.229599432510204 -0.356023306938775 -0.274421716 -0.129066574295918 -0.542694164081633 -0.302866461179592 -0.159888621187755 -0.109972458132653 0.0910072841755102 0.0439616686306122 0.0434967841218367 -0.0516699550093633 0.0654444360816327 5
3 4 0.257197599134615 -0.00350299841730769 -0.0983579203269231 0.901098984615385 0.127303379245962 0.139020582461538 0.0726098418653846 0.00272529134230769 -0.00423348373557692 -0.0385365204807692 -0.07524100275 0.0940113975530769 -0.103605889057692 -0.0360909881807692 -0.0590079966686538 -0.970154440961538 -0.891907751346154 -0.917987925384615 0.0312989368846154 -0.00661630574807692 0.0478619586153846 -0.974950363461538 -0.954170151346154 -0.970845669423077 0.215731832596154 -0.0959148729942308 -0.0437473433390385 -0.957550637692308 -0.95617355 -0.934967958846154 0.0520844490903846 -0.166042259123077 -0.0387467420096154 0.02816007875 0.286795769778846 -0.115525765230769 0.0871902338923077 2
3 5 0.280046513278689 -0.0143376555065574 -0.101621722633148 0.93503077852459 -0.301735130327869 0.024763106752459 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.087024832195082 -0.128180130065574 0.00771897878688524 -0.957666856721311 -0.943497973606557 -0.969174903442623 0.0749564403088525 -0.258164810172131 -0.112367641836066 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.297107441654098 -0.316011207026229 -0.229120091067541 -0.000332753967377052 0.129816297732787 -0.309822161422951 -0.020630781795082 3
3 6 0.275516852741935 -0.0189556785048387 -0.101300477506452 -0.241758478064516 0.837032099677419 0.48870318516129 0.0769811125806452 0.0138041011306452 -0.00435625874355645 -0.0208170540330645 -0.0718507159435484 0.137999561112903 -0.10004449883871 -0.0389771765322581 -0.06873387 -0.980665609032258 -0.961169982903226 -0.968332141612903 -0.0739526439887097 0.238470751435484 0.216971671672581 -0.980513202258064 -0.968752113709677 -0.979122344354839 0.17597855438871 -0.0131774961758065 0.0448196905903226 -0.970167262903226 -0.978099682258065 -0.962341960806452 -0.0822166454290323 -0.0266820108903226 0.147686455548065 0.236990127870968 0.238611133937097 -0.0229296114693548 0.110697704185484 1
4 1 0.278582015166667 -0.0148399475341667 -0.11140306485 0.963999696833333 -0.0858540265666667 0.127764112666667 0.0783529082183333 0.00295602428666667 -0.000767679338333334 -0.0317982557795 -0.0726905278583333 0.0805677161216667 -0.115321556475 -0.0393474489133333 -0.0551166852766667 -0.426719449666667 -0.14939963344 -0.631005470833333 -0.13859163673 0.0123477342916667 -0.0787892636928333 -0.358883413666667 -0.279553391533333 -0.728991595666667 -0.1352803947515 -0.385880862833333 -0.325737503675 -0.373384540666667 -0.688460056666667 -0.601381129166667 -0.12715408578 -0.27466563765 0.149851534733333 0.382096409966667 0.111486484954333 0.0697301245295 0.26535537398 4
4 2 0.270876696730769 -0.0319804295729615 -0.114219455519231 0.946264314423077 -0.232944304615385 0.0841675382884615 0.0560971909634615 0.0234018993153846 0.00340280836730769 0.0393825198942308 -0.0859471683596154 0.0843753843384615 -0.1314720713 -0.0390508828865385 -0.0722496260807692 -0.294488270365385 -0.117109161492308 -0.524655722692308 -0.486811749615385 -0.0662348475480769 -0.230536706554615 -0.418304647307692 -0.297805187243462 -0.690106934230769 -0.379653611346154 -0.39270192625 -0.319649297096154 -0.3710689925 -0.684310201538462 -0.350765737115385 -0.206073104096154 -0.491527600961538 -0.130134208057692 -0.108017171661154 0.0497462736942308 -0.150274479246154 0.179517012258654 6
4 3 0.279965329555556 -0.00980200850666667 -0.1067775246 0.947731858666667 -0.0620852772955556 0.148714808888889 0.0971862748866667 0.00563780215111111 -0.00729137766444444 -0.102838822533333 -0.0704025952333333 0.05926394948 -0.0921282734666667 -0.0348434913444444 -0.0492836435688889 -0.0722392276888889 -0.129606639466667 -0.494683451555556 -0.342285696395556 0.213581745013333 0.0478375669635111 -0.16163290774 -0.172941628735556 -0.583917371333333 -0.179115175957778 -0.181293185048889 -0.169702261222222 -0.240298893435556 -0.717545840444444 -0.318306481022222 -0.127145376957778 -0.185485631124444 0.3770740968 0.101078170917778 0.0926236938266667 0.0600292045888889 0.144436925733333 5
4 4 0.27153827992 -0.007163065158 -0.10587459588 0.8693030064 0.211622539936894 0.11012048108 0.0784500239 -0.0108582171094 -0.0121499951596 -0.04944351156 -0.08943006108 0.10115033478 -0.09694948424 -0.041848389996 -0.0489964351672 -0.9774624984 -0.9057829318 -0.9517837432 0.037381761194 0.07878600934 0.01209426602 -0.9768457126 -0.9442983908 -0.9751549056 0.2130199199042 -0.075289966262 0.012245576986 -0.9605896358 -0.9675836478 -0.9337768922 0.1090926580982 -0.394745539548 -0.1457260342 0.028092110644 0.22719801466 -0.20008475764 0.08593420296 2
4 5 0.280499745892857 -0.00948911098553571 -0.0961574905535714 0.95619779125 -0.0759009061071429 0.166893825946429 0.0721328379857143 -0.00653015693773214 -0.0211889890567857 -0.0306449342357143 -0.061824850625 0.0755636430892857 -0.103057894142857 -0.0461257201357143 -0.0490753497867857 -0.973497549642857 -0.889549205 -0.93164342125 0.0620999958378571 -0.0669875048642857 -0.0377822772491071 -0.972310894285714 -0.937624242142857 -0.968648411607143 0.2722139805 -0.126450632983929 0.0711056632839286 -0.905464161964286 -0.955992945178571 -0.915280955357143 -0.2748096406875 -0.364372374642857 -0.223109154546429 -0.102971757742857 0.201262207319643 -0.286128312085714 0.0609850024464286 3
4 6 0.263559214981481 -0.0150031841055556 -0.110688150314815 -0.420664662222222 0.915165104259259 0.341531310555556 0.0934494217777778 0.00693313213968519 -0.00641054328740741 -0.00923156347222222 -0.0930128180759259 0.169720404092593 -0.105019877685185 -0.0381230432222222 -0.0712156288333333 -0.958802077592593 -0.938883374444444 -0.967504278888889 -0.274194618766667 0.366231448994444 0.201329591976111 -0.978542457407407 -0.943969987222222 -0.975383329444444 0.182436483157407 0.0987428836296296 0.0770211165 -0.967203736481482 -0.972187839074074 -0.961479262592593 -0.0660921823944444 -0.526889995562963 0.152886311603704 0.241697899814815 0.274027349574074 -0.259851969798148 0.202949381537037 1
5 1 0.27784234625 -0.0172850317482679 -0.107741776464286 0.972624959821429 -0.100440285303571 0.00247623628392857 0.0845888833571429 -0.0163194101232143 8.32159351785732e-05 -0.0488919896632143 -0.0690135249642857 0.0815435495892857 -0.0888408355267857 -0.0449559531089286 -0.0482679596035714 -0.287782607410714 0.00946037755178572 -0.490251090714286 -0.322382010942857 -0.00204051097321429 0.0247389728696429 -0.344954806428571 -0.181055554206071 -0.590496615535714 -0.359372577678571 -0.534049822678571 -0.3441509245 -0.372668749642857 -0.513951718392857 -0.213127031035714 -0.0458601936214286 -0.0191860123089286 0.167457819108929 0.149852522225 -0.00497287788214286 0.250620609769643 0.0527330125375 4
5 2 0.268459469914894 -0.0325269755153191 -0.107471453914894 0.936821834893617 -0.265942569148936 -0.0232035364248936 0.0795443483829787 0.0140130363106383 -0.025590953282766 0.0395191121489362 -0.117195551802128 0.0424442819489362 -0.143029686361702 -0.0559895777393617 -0.0534895401 -0.161485339978723 0.0728903158085106 -0.457470676808511 -0.427706137489362 -0.122487323859574 -0.135264615917021 -0.289725470425532 -0.19681792087234 -0.606717464680851 -0.397835581489362 -0.577009359574468 -0.339640932702128 -0.263615096246809 -0.516609046808511 -0.139801393244681 -0.0615803357659574 -0.138063832148936 0.0608132840234043 -0.020494853812766 0.124513300170213 -0.0234001987774468 0.00578631120914894 6
5 3 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.956649352553192 -0.0607578318319149 0.0216777910246191 0.109650600459574 0.0137618233808511 0.0213397664446809 -0.068294569906383 -0.0707805998787234 0.0806559989574468 -0.110149008255319 -0.0708296588478723 -0.0399656935617021 0.0984320090212766 0.0792280694042553 -0.374740089574468 -0.45352450106383 0.0363662394234043 -0.00437220373021277 -0.0368012151170213 -0.0568032957531915 -0.491979946170213 -0.350911621829787 -0.470994737234043 -0.303523360659574 -0.295345101425532 -0.382483075106383 -0.034175027916383 -0.00892286550425532 -0.00764242092148936 0.211555807 -0.0137055065085106 0.110968064831915 0.204633757510638 0.0723815085255319 5
5 4 0.273694139545455 -0.00990083527045455 -0.108540300265909 0.880731443863636 0.168445524 0.143006857611364 0.0749577410909091 -0.00278773346136363 0.00338609594827273 -0.0422355209795455 -0.0835484079545455 0.0823934451590909 -0.0889747665681818 -0.0454702982386364 -0.0487714733568182 -0.977450812045455 -0.921434735681818 -0.946064216818182 -0.0209330490795455 0.0684590033636364 0.0403161796295455 -0.976024951136364 -0.954237489772727 -0.969501330681818 0.0757356169022727 -0.131861736040909 -0.0644960732795455 -0.957117251818182 -0.955460359318182 -0.938003425909091 0.125891358536364 -0.187706341013636 0.0966833908409091 0.0586075165227273 0.245936717454545 -0.00578350086590909 0.08129013264 2
5 5 0.282544390892857 -0.00700418554517857 -0.102171095696429 0.960188699107143 -0.03871012665 0.138638436607143 0.0725189859107143 -0.00221990214464286 -0.0122812220569643 -0.0322711902673214 -0.050987505 0.0690945763946429 -0.0922249863035714 -0.0399108188821429 -0.0422221341625 -0.964500917321429 -0.890796360535714 -0.915083799107143 -0.0164066779678571 -0.00894413194107143 -0.028287522525 -0.963059235178571 -0.93137020875 -0.958438726607143 0.150463078469643 -0.143681804520893 -0.0333637020357143 -0.909661802321429 -0.939373524464286 -0.907190836607143 -0.178598410944643 -0.162944927001786 -0.109180363773214 -0.0169422323298214 0.140971600726786 -0.157768871232143 -0.0393135966410714 3
5 6 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.483470597692308 0.954890346153846 0.263644691923077 0.0848164824230769 0.00747460829615385 -0.00304067159653846 -0.0218935013501923 -0.0798709596153846 0.159894366942308 -0.102114125 -0.0404446925288462 -0.07083096875 -0.968741678461538 -0.965419520961538 -0.977007724615385 -0.135632454076923 0.466528231788462 0.132310871284615 -0.982689657115385 -0.965328566153846 -0.983250309423077 0.239915157321154 0.195677336307692 0.0916938788480769 -0.975797491730769 -0.978249645769231 -0.963202948461538 -0.0227235857115385 0.06812484775 0.0413600281009615 0.292032094967308 0.197005001461538 0.102441765923077 0.0247367106615385 1
6 1 0.283658868070175 -0.0168954189082456 -0.110303165877193 0.958067455087719 -0.214694852280702 0.0331888826842105 0.0699585876912281 -0.0164831715964912 -0.00738931200701754 -0.025509618645614 -0.0744462466 0.0838808799280702 -0.0878891090105263 -0.0362308971842105 -0.0539597284210526 -0.187934323140351 0.140781621991228 -0.498520164385965 -0.196841736649123 0.0220734188245614 0.185107042277193 -0.150942917824561 -0.0753742321614035 -0.541438616140351 -0.178295181261404 -0.466305754035088 -0.104129449033509 -0.239650710533333 -0.341378429473684 -0.203575458733333 0.0912409729185965 0.0416267535368421 0.302874949789474 0.20009036395614 -0.00922884645438597 0.293109613491228 0.10092473178193 4
6 2 0.268229355098039 -0.0272425385070588 -0.122082438784314 0.913632241568627 -0.340732608823529 -0.0184608964392157 0.07210675 0.00371343419607843 -0.00237816579411765 -0.0767406825588235 -0.0518981989072549 0.0664234025976471 -0.0652024492378431 -0.0457705354509804 -0.0576800048435294 -0.131075372803922 0.0978035099588235 -0.42724809972549 -0.44512058675098 -0.0948830032690196 -0.0667867912058824 -0.244812769960784 -0.122991594331373 -0.549314615882353 -0.441959115607843 -0.501170339607843 -0.401683801941176 -0.115065008156863 -0.329653779629412 -0.0464142110215686 -0.0559140146313725 -0.129471190964706 0.0102927666117647 -0.0140154345627451 -0.0612378407705882 0.0144807316545098 0.0285053836466667 6
6 3 0.277045258145833 -0.019536840063125 -0.107209356208333 0.928531455208333 -0.214046334375 -0.00307981704708333 0.103681343708333 0.00987685807166667 -0.00932470617291667 -0.0960837437708333 -0.0341782208604167 0.0870012595210417 -0.0256452232354167 -0.0768089915604167 -0.0372228650416667 0.328308506041667 0.339771173822917 -0.277602590916667 -0.41164933625 0.021911178210625 0.3062531664375 0.136554991314583 0.1372024523 -0.283086205125 -0.315757694854167 -0.48434366125 -0.0348254245729167 0.0633716052854167 -0.130327465789583 0.15284524938125 0.00150446630625 0.15112587523125 0.3029636429375 0.106479482332292 -0.00160659497083333 0.230693028479167 0.0369462966260417 5
6 4 0.276778487454545 -0.0145911615290909 -0.110127728709091 0.933692934909091 0.0682628663363636 0.0695219657167273 0.0754721635223636 2.55649800000024e-06 0.00623727782090909 -0.0372442282830909 -0.0899083302550909 0.0854346006181818 -0.0936693524363636 -0.0333986700025455 -0.0465504310978182 -0.975351454727273 -0.928264365454545 -0.935798115272727 0.00304695404363636 0.123381829747273 0.0818455300187273 -0.971037479818182 -0.947070821272727 -0.954199785636364 0.0999400617187273 -0.150934459496364 -0.0913484667963636 -0.939671400545455 -0.943857393090909 -0.934764895454545 0.139409516872727 -0.129239217950909 0.0438103632909091 0.128902046152727 0.171844519818182 0.0461735838090909 0.121846501998182 2
6 5 0.280346248596491 -0.0181236327175439 -0.112172831947368 0.945139003859649 -0.230251036140351 0.0139193473596491 0.0730699604561404 0.00871883993421053 -0.00481712245438596 -0.028251913022807 -0.0589823639438597 0.0767394745964912 -0.103292534210526 -0.0428828304736842 -0.0506432189438596 -0.977100287368421 -0.930336471754386 -0.942864017017544 0.0664521774298246 -0.0866319977508772 0.0208815076140351 -0.97348053877193 -0.951405464912281 -0.963743518070175 0.186559227035088 -0.251013912454386 -0.0715339890175439 -0.931612384385965 -0.943273146140351 -0.943239602105263 -0.114716166140877 -0.195978463377193 -0.0778747190508772 0.0373542193561403 0.190943682210526 -0.0701196902631579 0.0276252654912281 3
6 6 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.47670987877193 0.956593814210526 0.175867709021053 0.0963481955263158 -0.00114529240245614 0.00328817288070175 -0.0079605026754386 -0.107218315054386 0.179102058245614 -0.111267284631579 -0.0424104289992982 -0.0717774743859649 -0.939114254210526 -0.923706791403509 -0.938044912280702 -0.219729934157895 0.348418746140351 0.161457927833333 -0.967072436842105 -0.936043420175439 -0.954425844736842 0.0114731894070175 -0.0222029460298246 0.0784684032122807 -0.935439769649123 -0.941771544385965 -0.932636612807018 0.102549066280877 0.0236567802333333 0.0445225537614035 0.1446050868 0.182525077889474 0.119317522942105 0.16376531874386 1
7 1 0.275592961754386 -0.018653665345614 -0.110912234947368 0.932566472280702 -0.159097003684211 -0.160846924029807 0.0901462649192983 0.0184322723280702 -0.0210398551649123 0.00228835208526316 -0.0837113724842105 0.0641104602035088 -0.123654199751333 -0.0447766029745614 -0.0495713093294737 -0.343048405789474 -0.0641564202736842 0.0385832252345614 -0.313727371842105 0.160434129035088 0.124630171101754 -0.383715797719298 -0.123192887383684 -0.106490372892632 -0.284586506210526 -0.287013819157895 -0.244831719878947 -0.318395104666667 -0.151966687436842 -0.366733617894737 0.111912537380702 0.273141323315789 0.0143564054561404 0.172997883545614 -0.0127446365087719 0.300315718087719 0.000880340047368421 4
